#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
61	27.17	30.24	31.33	28.32	31.07	30.98	30.79	23.99
62	27.20	30.04	31.07	28.34	30.99	30.73	30.76	24.02
63	27.21	29.83	30.80	28.35	30.90	30.48	30.72	24.03
64	27.23	29.64	30.55	28.35	30.82	30.26	30.67	24.06
65	27.24	29.45	30.32	28.35	30.73	30.04	30.61	24.09
66	27.26	29.27	30.08	28.34	30.63	29.84	30.55	24.12
67	27.26	29.09	29.86	28.33	30.54	29.65	30.48	24.15
68	27.26	28.92	29.65	28.32	30.45	29.46	30.41	24.18
69	27.25	28.76	29.45	28.30	30.35	29.29	30.33	24.21
70	27.25	28.60	29.26	28.28	30.25	29.12	30.24	24.24
71	27.24	28.45	29.08	28.26	30.15	28.96	30.16	24.26
72	27.23	28.31	28.90	28.23	30.05	28.81	30.07	24.30
73	27.22	28.17	28.73	28.20	29.95	28.67	29.98	24.32
74	27.20	28.04	28.57	28.17	29.85	28.52	29.89	24.36
75	27.19	27.91	28.42	28.14	29.75	28.39	29.79	24.39
76	27.16	27.79	28.26	28.10	29.66	28.26	29.70	24.42
77	27.14	27.67	28.13	28.07	29.56	28.14	29.60	24.44
78	27.12	27.56	27.99	28.03	29.47	28.02	29.50	24.48
79	27.10	27.46	27.86	28.00	29.37	27.92	29.41	24.51
80	27.08	27.35	27.74	27.96	29.26	27.80	29.32	24.53
81	27.06	27.26	27.62	27.93	29.18	27.69	29.21	24.57
82	27.04	27.16	27.51	27.89	29.08	27.62	29.12	24.60
83	27.01	27.10	27.44	27.85	28.98	27.67	29.03	24.63
84	26.98	27.09	27.44	27.81	28.90	27.93	28.93	24.65
85	26.97	27.18	27.55	27.77	28.84	28.36	28.85	24.68
86	26.94	27.35	27.76	27.74	28.80	28.89	28.76	24.71
87	26.92	27.57	28.04	27.71	28.81	29.50	28.69	24.74
88	26.91	27.86	28.40	27.68	28.86	30.13	28.63	24.76
89	26.90	28.19	28.79	27.67	28.95	30.79	28.59	24.79
90	26.90	28.54	29.22	27.66	29.07	31.45	28.57	24.82
91	26.91	28.93	29.69	27.67	29.22	32.08	28.57	24.84
92	26.93	29.32	30.15	27.69	29.40	32.72	28.60	24.87
93	26.96	29.72	30.64	27.73	29.59	33.34	28.64	24.90
94	27.00	30.13	31.13	27.78	29.81	33.93	28.71	24.92
95	27.06	30.54	31.62	27.85	30.04	34.50	28.80	24.95
96	27.13	30.94	32.09	27.92	30.29	35.05	28.90	24.97
97	27.20	31.34	32.57	28.01	30.55	35.58	29.02	24.99
98	27.30	31.74	33.02	28.11	30.82	36.09	29.16	25.01
99	27.38	32.13	33.48	28.22	31.08	36.58	29.32	25.04
100	27.49	32.51	33.93	28.33	31.36	37.05	29.47	25.06
101	27.59	32.88	34.35	28.46	31.64	37.51	29.65	25.07
102	27.70	33.25	34.78	28.59	31.93	37.96	29.84	25.11
103	27.83	33.61	35.19	28.73	32.21	38.37	30.04	25.13
104	27.96	33.96	35.59	28.88	32.50	38.79	30.24	25.15
105	28.08	34.31	35.98	29.02	32.79	39.19	30.44	25.17
106	28.21	34.64	36.36	29.18	33.08	39.57	30.66	25.19
107	28.35	34.96	36.73	29.34	33.38	39.95	30.88	25.21
108	28.50	35.29	37.08	29.50	33.67	40.31	31.11	25.23
109	28.65	35.60	37.42	29.67	33.96	40.66	31.33	25.25
110	28.80	35.90	37.76	29.83	34.25	41.01	31.57	25.27
111	28.94	36.20	38.10	30.00	34.54	41.34	31.80	25.29
112	29.09	36.49	38.41	30.17	34.84	41.67	32.04	25.32
113	29.25	36.77	38.72	30.35	35.12	41.98	32.28	25.34
114	29.40	37.04	39.02	30.51	35.40	42.29	32.52	25.36
115	29.56	37.31	39.31	30.69	35.69	42.59	32.75	25.38
116	29.72	37.58	39.59	30.87	35.97	42.89	32.99	25.40
117	29.88	37.83	39.86	31.04	36.26	43.18	33.24	25.43
118	30.04	38.09	40.13	31.22	36.53	43.46	33.47	25.44
119	30.20	38.33	40.39	31.39	36.81	43.74	33.71	25.47
120	30.35	38.58	40.65	31.57	37.09	44.01	33.94	25.49
121	30.52	38.81	40.89	31.74	37.36	44.28	34.18	25.51
122	30.68	39.04	41.13	31.91	37.63	44.52	34.41	25.53
123	30.84	39.24	41.33	32.09	37.90	44.64	34.64	25.56
124	31.00	39.37	41.46	32.26	38.15	44.57	34.87	25.58
125	31.16	39.44	41.49	32.43	38.39	44.35	35.09	25.60
126	31.32	39.42	41.43	32.60	38.60	44.03	35.31	25.63
127	31.48	39.35	41.29	32.77	38.77	43.63	35.52	25.66
128	31.63	39.22	41.10	32.93	38.90	43.20	35.70	25.69
129	31.77	39.04	40.86	33.07	39.00	42.75	35.88	25.72
130	31.91	38.84	40.57	33.21	39.06	42.29	36.02	25.75
131	32.03	38.61	40.27	33.33	39.09	41.84	36.16	25.78
132	32.14	38.38	39.95	33.44	39.10	41.40	36.27	25.80
133	32.25	38.13	39.62	33.54	39.08	40.97	36.36	25.83
134	32.34	37.88	39.29	33.61	39.05	40.56	36.42	25.86
135	32.41	37.62	38.96	33.69	38.99	40.17	36.47	25.89
136	32.49	37.37	38.63	33.74	38.93	39.79	36.50	25.92
137	32.54	37.13	38.31	33.79	38.85	39.43	36.51	25.95
138	32.60	36.88	37.99	33.83	38.77	39.08	36.51	25.99
139	32.64	36.63	37.68	33.85	38.67	38.76	36.49	26.02
140	32.67	36.40	37.38	33.86	38.57	38.45	36.46	26.05
141	32.70	36.17	37.09	33.87	38.46	38.15	36.41	26.09
142	32.72	35.95	36.80	33.87	38.35	37.88	36.36	26.12
143	32.73	35.74	36.53	33.86	38.23	37.60	36.29	26.15
144	32.74	35.53	36.27	33.85	38.11	37.35	36.22	26.20
145	32.75	35.33	36.02	33.83	37.99	37.11	36.13	26.23
146	32.74	35.13	35.77	33.81	37.87	36.87	36.05	26.27
147	32.74	34.95	35.54	33.79	37.74	36.65	35.96	26.31
148	32.73	34.77	35.31	33.75	37.61	36.44	35.86	26.34
149	32.72	34.59	35.10	33.72	37.48	36.24	35.75	26.38
150	32.71	34.42	34.89	33.68	37.35	36.04	35.65	26.42
151	32.69	34.26	34.69	33.64	37.23	35.85	35.54	26.46
152	32.68	34.11	34.50	33.60	37.10	35.68	35.43	26.50
153	32.66	33.96	34.32	33.56	36.96	35.50	35.32	26.52
154	32.64	33.82	34.14	33.51	36.84	35.34	35.20	26.56
155	32.61	33.68	33.98	33.46	36.71	35.18	35.09	26.60
156	32.58	33.54	33.82	33.42	36.59	35.02	34.98	26.63
157	32.56	33.42	33.66	33.38	36.46	34.88	34.86	26.68
158	32.53	33.29	33.51	33.33	36.34	34.74	34.74	26.71
159	32.51	33.18	33.37	33.28	36.21	34.60	34.62	26.74
160	32.48	33.06	33.24	33.23	36.09	34.46	34.51	26.78
161	32.45	32.95	33.11	33.17	35.97	34.33	34.39	26.81
162	32.42	32.86	32.99	33.12	35.85	34.27	34.28	26.85
163	32.39	32.81	32.94	33.07	35.72	34.39	34.17	26.89
164	32.35	32.84	32.98	33.02	35.62	34.70	34.06	26.92
165	32.33	32.94	33.12	32.97	35.55	35.15	33.94	26.95
166	32.29	33.12	33.34	32.92	35.51	35.68	33.85	26.98
167	32.27	33.36	33.64	32.88	35.50	36.28	33.77	27.02
168	32.25	33.66	33.99	32.85	35.54	36.89	33.70	27.05
169	32.24	33.98	34.39	32.83	35.61	37.52	33.65	27.08
170	32.24	34.34	34.82	32.82	35.72	38.14	33.62	27.11
171	32.24	34.71	35.27	32.82	35.85	38.75	33.61	27.14
172	32.26	35.09	35.73	32.84	36.01	39.35	33.63	27.17
173	32.29	35.49	36.20	32.87	36.19	39.93	33.66	27.20
174	32.33	35.88	36.66	32.91	36.39	40.48	33.73	27.23
175	32.38	36.28	37.13	32.97	36.61	41.02	33.80	27.26
176	32.45	36.67	37.59	33.04	36.83	41.54	33.89	27.29
177	32.53	37.06	38.05	33.12	37.06	42.03	34.00	27.31
178	32.60	37.44	38.49	33.21	37.30	42.52	34.13	27.34
179	32.70	37.82	38.93	33.31	37.55	42.98	34.27	27.36
180	32.79	38.18	39.35	33.42	37.81	43.43	34.42	27.39
181	32.89	38.54	39.76	33.54	38.06	43.85	34.59	27.41
182	33.01	38.90	40.16	33.66	38.33	44.27	34.76	27.44
183	33.13	39.25	40.55	33.79	38.59	44.66	34.94	27.46
184	33.25	39.58	40.94	33.93	38.85	45.04	35.13	27.48
185	33.38	39.91	41.31	34.06	39.12	45.41	35.33	27.51
186	33.51	40.23	41.67	34.21	39.39	45.78	35.53	27.53
187	33.63	40.55	42.02	34.36	39.66	46.13	35.74	27.56
188	33.77	40.85	42.35	34.51	39.93	46.47	35.95	27.58
189	33.92	41.15	42.69	34.66	40.20	46.80	36.16	27.61
190	34.06	41.44	43.01	34.82	40.47	47.12	36.39	27.63
191	34.20	41.73	43.32	34.98	40.73	47.42	36.61	27.65
192	34.35	42.00	43.62	35.14	41.00	47.73	36.83	27.67
193	34.49	42.27	43.91	35.30	41.26	48.02	37.05	27.69
194	34.65	42.53	44.20	35.46	41.53	48.31	37.28	27.72
195	34.80	42.80	44.47	35.63	41.79	48.58	37.50	27.74
196	34.95	43.05	44.74	35.78	42.05	48.86	37.73	27.76
197	35.10	43.29	44.99	35.94	42.31	49.13	37.95	27.79
198	35.25	43.53	45.23	36.11	42.57	49.38	38.16	27.81
199	35.40	43.76	45.48	36.28	42.82	49.64	38.39	27.83
200	35.55	43.99	45.72	36.44	43.07	49.89	38.61	27.86
201	35.70	44.21	45.95	36.60	43.32	50.13	38.83	27.88
202	35.86	44.42	46.17	36.77	43.57	50.34	39.05	27.91
203	36.01	44.61	46.35	36.93	43.82	50.42	39.27	27.94
204	36.16	44.73	46.45	37.10	44.05	50.32	39.48	27.97
205	36.32	44.77	46.46	37.25	44.26	50.07	39.69	27.99
206	36.47	44.73	46.37	37.42	44.44	49.72	39.90	28.01
207	36.61	44.64	46.22	37.57	44.60	49.30	40.08	28.05
208	36.76	44.50	46.01	37.72	44.70	48.85	40.27	28.08
209	36.89	44.31	45.75	37.86	44.78	48.39	40.42	28.10
210	37.02	44.09	45.45	37.98	44.82	47.92	40.56	28.13
211	37.13	43.86	45.14	38.09	44.83	47.44	40.68	28.17
212	37.24	43.60	44.80	38.19	44.81	46.98	40.77	28.20
213	37.34	43.35	44.47	38.27	44.78	46.55	40.84	28.23
214	37.41	43.09	44.12	38.34	44.72	46.12	40.90	28.26
215	37.49	42.82	43.78	38.40	44.65	45.71	40.93	28.29
216	37.55	42.55	43.44	38.44	44.57	45.32	40.94	28.33
217	37.59	42.30	43.10	38.48	44.46	44.95	40.95	28.36
218	37.64	42.04	42.78	38.50	44.37	44.59	40.93	28.39
219	37.67	41.79	42.46	38.52	44.25	44.25	40.90	28.43
220	37.70	41.54	42.15	38.52	44.13	43.93	40.85	28.46
221	37.72	41.30	41.86	38.51	44.00	43.61	40.80	28.50
222	37.72	41.07	41.57	38.50	43.88	43.32	40.73	28.53
223	37.73	40.85	41.28	38.49	43.74	43.03	40.65	28.57
224	37.73	40.63	41.01	38.46	43.61	42.76	40.56	28.61
225	37.73	40.41	40.74	38.43	43.47	42.51	40.47	28.64
226	37.72	40.22	40.49	38.40	43.32	42.26	40.37	28.68
227	37.71	40.02	40.25	38.36	43.18	42.02	40.26	28.72
228	37.69	39.83	40.01	38.32	43.04	41.80	40.16	28.75
229	37.67	39.64	39.79	38.28	42.90	41.57	40.05	28.79
230	37.64	39.46	39.57	38.23	42.75	41.36	39.93	28.83
231	37.62	39.29	39.36	38.18	42.60	41.16	39.81	28.87
232	37.60	39.13	39.16	38.13	42.46	40.96	39.69	28.90
233	37.57	38.97	38.97	38.08	42.31	40.77	39.56	28.94
234	37.53	38.81	38.78	38.02	42.17	40.60	39.44	28.98
235	37.50	38.66	38.60	37.97	42.02	40.42	39.31	29.01
236	37.47	38.52	38.43	37.90	41.88	40.25	39.18	29.05
237	37.43	38.38	38.27	37.85	41.74	40.09	39.05	29.09
238	37.40	38.25	38.11	37.79	41.60	39.93	38.92	29.13
239	37.36	38.12	37.96	37.73	41.46	39.77	38.80	29.16
240	37.32	38.00	37.81	37.67	41.32	39.62	38.67	29.20
241	37.28	37.89	37.68	37.61	41.18	39.48	38.55	29.24
242	37.25	37.77	37.54	37.55	41.04	39.36	38.42	29.27
243	37.21	37.67	37.44	37.49	40.91	39.35	38.29	29.31
244	37.17	37.65	37.42	37.43	40.79	39.54	38.17	29.34
245	37.13	37.70	37.50	37.37	40.67	39.89	38.06	29.37
246	37.09	37.84	37.66	37.31	40.60	40.37	37.95	29.41
247	37.06	38.04	37.91	37.26	40.56	40.92	37.83	29.44
248	37.02	38.30	38.23	37.21	40.55	41.50	37.76	29.47
249	37.00	38.60	38.60	37.18	40.60	42.10	37.68	29.50
250	36.98	38.94	39.00	37.15	40.67	42.71	37.63	29.54
251	36.98	39.30	39.43	37.13	40.77	43.32	37.60	29.57
252	36.98	39.67	39.87	37.14	40.90	43.90	37.60	29.59
253	37.00	40.05	40.33	37.15	41.05	44.47	37.62	29.62
254	37.03	40.44	40.78	37.18	41.23	45.03	37.65	29.65
255	37.07	40.82	41.24	37.22	41.41	45.56	37.71	29.68
256	37.11	41.21	41.70	37.28	41.62	46.07	37.78	29.71
257	37.17	41.59	42.14	37.34	41.83	46.56	37.88	29.73
258	37.24	41.96	42.58	37.42	42.05	47.03	37.99	29.77
259	37.32	42.33	43.00	37.50	42.28	47.49	38.11	29.79
260	37.41	42.70	43.43	37.60	42.52	47.93	38.24	29.81
261	37.50	43.05	43.83	37.70	42.76	48.35	38.40	29.84
262	37.60	43.41	44.24	37.81	43.00	48.76	38.55	29.86
263	37.71	43.75	44.62	37.93	43.25	49.15	38.72	29.89
264	37.82	44.07	45.00	38.05	43.49	49.53	38.90	29.91
265	37.94	44.40	45.36	38.18	43.75	49.89	39.09	29.93
266	38.06	44.72	45.72	38.31	44.00	50.24	39.28	29.96
267	38.18	45.03	46.06	38.45	44.25	50.58	39.47	29.98
268	38.31	45.33	46.40	38.59	44.51	50.91	39.67	30.00
269	38.44	45.62	46.72	38.74	44.76	51.23	39.88	30.03
270	38.57	45.91	47.03	38.88	45.02	51.54	40.09	30.05
271	38.71	46.18	47.34	39.03	45.27	51.84	40.30	30.07
272	38.85	46.46	47.63	39.17	45.52	52.13	40.51	30.08
273	38.99	46.72	47.91	39.33	45.77	52.42	40.73	30.11
274	39.13	46.98	48.19	39.48	46.02	52.70	40.94	30.13
275	39.27	47.23	48.46	39.63	46.27	52.97	41.16	30.16
276	39.41	47.48	48.73	39.78	46.52	53.24	41.37	30.18
277	39.55	47.72	48.98	39.94	46.76	53.50	41.59	30.20
278	39.70	47.95	49.23	40.10	47.01	53.74	41.80	30.22
279	39.85	48.18	49.46	40.25	47.25	53.99	42.02	30.25
280	39.99	48.40	49.69	40.41	47.49	54.22	42.23	30.27
281	40.14	48.62	49.92	40.56	47.73	54.46	42.44	30.30
282	40.28	48.83	50.14	40.72	47.97	54.68	42.66	30.32
283	40.43	49.02	50.32	40.87	48.20	54.78	42.86	30.35
284	40.58	49.15	50.43	41.02	48.42	54.71	43.07	30.37
285	40.73	49.20	50.45	41.17	48.63	54.49	43.28	30.40
286	40.86	49.17	50.38	41.32	48.81	54.15	43.48	30.42
287	41.01	49.09	50.24	41.46	48.95	53.75	43.66	30.45
288	41.15	48.95	50.03	41.60	49.06	53.30	43.84	30.48
289	41.27	48.76	49.78	41.73	49.13	52.84	43.99	30.51
290	41.39	48.54	49.49	41.85	49.17	52.36	44.13	30.53
291	41.50	48.31	49.17	41.95	49.18	51.89	44.24	30.57
292	41.61	48.06	48.84	42.04	49.16	51.43	44.34	30.59
293	41.69	47.80	48.50	42.13	49.13	50.98	44.41	30.63
294	41.77	47.53	48.16	42.19	49.06	50.55	44.46	30.66
295	41.84	47.26	47.82	42.24	48.99	50.13	44.50	30.69
296	41.89	46.99	47.47	42.28	48.90	49.73	44.51	30.72
297	41.94	46.72	47.13	42.30	48.79	49.35	44.50	30.75
298	41.97	46.47	46.81	42.32	48.68	48.98	44.48	30.79
299	42.00	46.21	46.48	42.33	48.56	48.63	44.45	30.82
300	42.02	45.96	46.16	42.32	48.44	48.30	44.41	30.85
301	42.03	45.71	45.86	42.31	48.31	47.99	44.35	30.89
302	42.04	45.47	45.56	42.29	48.18	47.68	44.28	30.92
303	42.04	45.24	45.28	42.27	48.03	47.39	44.20	30.96
304	42.03	45.01	45.00	42.25	47.89	47.11	44.11	30.99
305	42.02	44.80	44.73	42.21	47.74	46.84	44.01	31.03
306	42.01	44.58	44.47	42.17	47.60	46.59	43.91	31.06
307	41.99	44.38	44.22	42.13	47.45	46.34	43.81	31.10
308	41.97	44.18	43.99	42.08	47.30	46.10	43.69	31.14
309	41.94	43.99	43.75	42.03	47.14	45.87	43.58	31.17
310	41.91	43.81	43.53	41.98	47.00	45.65	43.46	31.21
311	41.88	43.63	43.31	41.92	46.85	45.45	43.33	31.25
312	41.85	43.46	43.10	41.87	46.70	45.24	43.21	31.28
313	41.81	43.29	42.91	41.81	46.54	45.04	43.08	31.31
314	41.78	43.14	42.72	41.75	46.39	44.86	42.95	31.36
315	41.74	42.98	42.54	41.69	46.24	44.67	42.82	31.39
316	41.70	42.83	42.36	41.62	46.09	44.49	42.69	31.43
317	41.66	42.68	42.18	41.56	45.94	44.32	42.57	31.46
318	41.62	42.55	42.02	41.49	45.80	44.16	42.42	31.50
319	41.58	42.41	41.87	41.43	45.64	43.99	42.29	31.53
320	41.53	42.28	41.72	41.36	45.50	43.83	42.16	31.57
321	41.48	42.16	41.57	41.30	45.35	43.68	42.03	31.61
322	41.44	42.03	41.43	41.23	45.21	43.54	41.90	31.64
323	41.39	41.93	41.31	41.16	45.07	43.49	41.78	31.67
324	41.35	41.88	41.26	41.10	44.93	43.63	41.65	31.71
325	41.30	41.91	41.31	41.03	44.81	43.94	41.53	31.74
326	41.26	42.02	41.45	40.97	44.72	44.37	41.41	31.77
327	41.21	42.20	41.68	40.90	44.66	44.90	41.30	31.80
328	41.17	42.44	41.97	40.86	44.64	45.46	41.20	31.84
329	41.14	42.72	42.32	40.81	44.67	46.04	41.12	31.86
330	41.12	43.04	42.71	40.77	44.72	46.64	41.07	31.89
331	41.10	43.39	43.12	40.75	44.81	47.23	41.03	31.93
332	41.10	43.74	43.54	40.75	44.93	47.80	41.01	31.95
333	41.11	44.12	43.98	40.75	45.06	48.36	41.02	31.98
334	41.13	44.49	44.43	40.77	45.22	48.90	41.05	32.01
335	41.16	44.86	44.87	40.80	45.39	49.42	41.09	32.04
336	41.20	45.24	45.31	40.84	45.58	49.93	41.16	32.06
337	41.25	45.61	45.75	40.90	45.78	50.42	41.24	32.09
338	41.31	45.99	46.18	40.97	45.99	50.88	41.34	32.11
339	41.38	46.35	46.61	41.04	46.21	51.32	41.46	32.14
340	41.46	46.71	47.01	41.13	46.43	51.75	41.58	32.16
341	41.54	47.05	47.41	41.23	46.66	52.17	41.72	32.19
342	41.63	47.39	47.80	41.33	46.89	52.56	41.87	32.21
343	41.73	47.72	48.18	41.44	47.13	52.94	42.03	32.24
344	41.84	48.05	48.55	41.56	47.36	53.31	42.20	32.26
345	41.94	48.37	48.91	41.68	47.60	53.66	42.37	32.28
346	42.06	48.68	49.25	41.80	47.85	54.01	42.56	32.30
347	42.17	48.98	49.59	41.93	48.09	54.34	42.75	32.32
348	42.29	49.27	49.91	42.06	48.33	54.67	42.94	32.34
349	42.42	49.56	50.23	42.19	48.57	54.97	43.14	32.37
350	42.54	49.84	50.54	42.33	48.81	55.28	43.34	32.39
351	42.67	50.11	50.83	42.48	49.06	55.57	43.54	32.41
352	42.80	50.38	51.12	42.62	49.30	55.86	43.75	32.44
353	42.93	50.64	51.40	42.76	49.54	56.13	43.96	32.45
354	43.06	50.89	51.68	42.90	49.78	56.40	44.17	32.47
355	43.20	51.13	51.94	43.05	50.02	56.66	44.38	32.50
356	43.34	51.37	52.19	43.19	50.26	56.92	44.59	32.52
357	43.48	51.60	52.43	43.34	50.49	57.17	44.80	32.54
358	43.61	51.83	52.67	43.48	50.73	57.41	45.01	32.57
359	43.75	52.05	52.90	43.63	50.96	57.65	45.22	32.58
360	43.89	52.26	53.13	43.78	51.19	57.88	45.43	32.61
361	44.03	52.48	53.35	43.93	51.42	58.11	45.63	32.63
362	44.17	52.69	53.57	44.08	51.65	58.32	45.84	32.66
363	44.30	52.87	53.75	44.23	51.87	58.45	46.05	32.68
364	44.44	53.01	53.87	44.37	52.09	58.42	46.25	32.70
365	44.58	53.07	53.91	44.51	52.29	58.23	46.45	32.73
366	44.72	53.06	53.85	44.66	52.47	57.92	46.64	32.75
367	44.85	52.98	53.72	44.80	52.62	57.52	46.82	32.78
368	44.99	52.85	53.52	44.93	52.72	57.08	47.00	32.80
369	45.11	52.66	53.27	45.05	52.80	56.61	47.15	32.83
370	45.23	52.45	52.98	45.16	52.83	56.14	47.29	32.86
371	45.33	52.21	52.67	45.27	52.84	55.66	47.40	32.89
372	45.43	51.95	52.34	45.35	52.82	55.20	47.49	32.92
373	45.51	51.69	51.99	45.43	52.78	54.74	47.56	32.95
374	45.58	51.42	51.65	45.49	52.72	54.30	47.61	32.97
375	45.65	51.14	51.31	45.54	52.64	53.87	47.65	33.01
376	45.70	50.87	50.96	45.58	52.55	53.47	47.66	33.04
377	45.74	50.59	50.62	45.60	52.44	53.08	47.66	33.07
378	45.77	50.32	50.28	45.61	52.33	52.70	47.63	33.10
379	45.79	50.06	49.95	45.62	52.21	52.35	47.60	33.13
380	45.80	49.80	49.63	45.61	52.07	52.00	47.55	33.17
381	45.82	49.55	49.32	45.60	51.94	51.69	47.50	33.20
382	45.82	49.30	49.02	45.58	51.80	51.37	47.42	33.23
383	45.81	49.06	48.73	45.55	51.66	51.07	47.34	33.26
384	45.80	48.83	48.44	45.51	51.51	50.78	47.25	33.30
385	45.79	48.60	48.17	45.48	51.36	50.51	47.15	33.34
386	45.76	48.39	47.90	45.44	51.21	50.25	47.05	33.37
387	45.74	48.17	47.65	45.39	51.05	49.99	46.94	33.40
388	45.71	47.97	47.40	45.34	50.90	49.75	46.82	33.44
389	45.67	47.77	47.17	45.29	50.74	49.51	46.70	33.47
390	45.64	47.58	46.94	45.23	50.58	49.28	46.58	33.51
391	45.60	47.39	46.72	45.17	50.43	49.07	46.45	33.55
392	45.56	47.21	46.50	45.11	50.27	48.85	46.32	33.58
393	45.53	47.04	46.30	45.05	50.11	48.65	46.19	33.62
394	45.48	46.87	46.10	44.97	49.96	48.46	46.06	33.65
395	45.43	46.71	45.91	44.91	49.80	48.26	45.92	33.69
396	45.39	46.55	45.73	44.84	49.64	48.07	45.79	33.72
397	45.34	46.40	45.55	44.77	49.48	47.90	45.65	33.76
398	45.29	46.25	45.38	44.70	49.33	47.71	45.52	33.79
399	45.24	46.11	45.22	44.64	49.18	47.55	45.38	33.82
400	45.19	45.97	45.06	44.56	49.02	47.39	45.25	33.86
401	45.15	45.84	44.91	44.49	48.87	47.23	45.11	33.89
402	45.09	45.71	44.76	44.42	48.72	47.07	44.98	33.93
403	45.04	45.59	44.63	44.35	48.57	46.98	44.85	33.96
404	44.99	45.52	44.56	44.28	48.43	47.06	44.72	34.00
405	44.94	45.52	44.57	44.21	48.30	47.31	44.59	34.03
