#f	delta t
10	    0.002
35	    0.001
75	    0.0016
125	    0.0012
175	    0.0008
225	    0.0008
300	    0.0006
1200	0.00018
2100	0.0001
3000	0.00008
3900	0.00006
4800	0.00004
6000	0.00004
8000	0.00003
10000	0.00001
20000	0.000012
30000	0.000008
50000	0.000002
