# Die Dichte von Wasser bei ausgesuchten Temperaturen nach:
#https://www.internetchemie.info/chemie-lexikon/daten/w/wasser-dichtetabelle.php
#Temperatur T [°C]  Dichte [g/ml]
20.5    
0,998309	
0,998289	
0,998269	
0,998248	
0,998228
0,998207	
0,998186	
0,998166	
0,998145	
0,998124	
0,998103	
0,998081	
0,998060	
0,998039	
0,998017
0,997995	
0,997974	
0,997952	
0,997930	
0,997908	
0,997886
28.0    
35.7    
43.5    
51.4    	
59.2    
67.1    
75.0    
82.9    
88.9    
